Ticket_ID,Client_ID,Assigned_Employee_ID,Issue_Type,Priority,Created_Date,Resolved_Date,Ticket_Status,Resolution_Hours,Customer_Rating,SLA_Status
T01256,C0126,E0105,Software Installation,Medium,2025-07-26 07:00,2025-07-26 20:00,Closed,13,5,Breached
T01257,C0160,E0011,Security Issue,High,2025-09-02 06:00,Null,In Progress,Null,Null,Pending
T01258,C0067,E0002,Application Error,Low,2025-01-17 13:00,2025-01-18 07:48,Resolved,18.8,5,Met
T01259,C0026,E0148,Login Issue,High,2025-01-15 10:00,2025-01-15 13:54,Resolved,3.9,4,Met
T01260,C0149,E0011,Network Issue,Medium,2025-03-06 07:00,2025-03-06 22:06,Resolved,15.1,4,Breached
T01261,C0053,E0080,Application Error,Low,2025-06-21 23:00,2025-06-23 06:30,Closed,31.5,4,Breached
T01262,C0093,E0105,Database Issue,Medium,2025-02-15 13:00,2025-02-16 17:30,Resolved,28.5,4,Breached
T01263,C0132,E0122,Feature Request,Medium,2025-04-21 10:00,Null,Open,Null,Null,Pending
T01264,C0026,E0083,Security Issue,High,2026-07-30 20:00,2026-07-31 10:18,Resolved,14.3,4,Breached
T01265,C0094,E0002,Network Issue,Critical,2025-08-01 17:00,2025-08-01 19:12,Resolved,2.2,4,Met
T01266,C0071,E0031,Software Installation,Medium,2026-03-15 03:00,2026-03-15 08:06,Resolved,5.1,Null,Met
T01267,C0158,E0068,Network Issue,High,2025-08-07 03:00,2025-08-07 15:30,Closed,12.5,5,Breached
T01268,C0009,E0148,Security Issue,Medium,2025-11-28 05:00,2025-11-28 15:54,Resolved,10.9,4,Met
T01269,C0003,E0006,Login Issue,Medium,2026-02-16 20:00,2026-02-17 06:06,Closed,10.1,5,Met
T01270,C0042,E0083,Security Issue,High,2025-01-13 12:00,2025-01-13 20:00,Closed,8,4,Met
T01271,C0023,E0062,Network Issue,Medium,2026-04-15 07:00,2026-04-15 19:00,Closed,12,5,Met
T01272,C0099,E0131,Application Error,Medium,2025-10-13 20:00,2025-10-14 03:36,Resolved,7.6,5,Met
T01273,C0049,E0062,Access/Permission,High,2026-01-13 01:00,2026-01-13 09:18,Resolved,8.3,5,Breached
T01274,C0007,E0006,Application Error,High,2025-08-12 13:00,Null,In Progress,Null,Null,Pending
T01275,C0022,E0083,Performance Issue,Critical,2026-05-27 03:00,Null,In Progress,Null,Null,Pending
T01276,C0037,E0105,Feature Request,Low,2026-08-06 05:00,Null,In Progress,Null,Null,Pending
T01277,C0173,E0112,Performance Issue,Medium,2025-04-08 19:00,2025-04-09 02:24,Resolved,7.4,3,Met
T01278,C0090,E0041,Security Issue,High,2026-02-02 21:00,2026-02-03 04:54,Resolved,7.9,5,Met
T01279,C0004,E0080,Database Issue,Critical,2025-12-07 05:00,2025-12-07 06:18,Closed,1.3,3,Met
T01280,C0155,E0006,Security Issue,Low,2026-05-09 02:00,2026-05-11 09:30,Resolved,55.5,4,Breached
T01281,C0028,E0148,Security Issue,High,2025-01-19 19:00,2025-01-20 03:48,Resolved,8.8,4,Breached
T01282,C0025,E0131,Access/Permission,Low,2026-04-05 12:00,Null,Open,Null,Null,Pending
T01283,C0180,E0011,Feature Request,Medium,2025-08-27 16:00,2025-08-28 16:06,Resolved,24.1,5,Breached
T01284,C0006,E0105,Access/Permission,Low,2025-01-14 07:00,2025-01-15 12:30,Resolved,29.5,4,Breached
T01285,C0051,E0011,Login Issue,High,2025-05-08 09:00,2025-05-08 20:18,Closed,11.3,4,Breached
T01286,C0142,E0055,Network Issue,Low,2026-03-15 07:00,2026-03-16 10:48,Closed,27.8,2,Breached
T01287,C0117,E0046,Access/Permission,Medium,2025-03-23 01:00,2025-03-24 03:18,Closed,26.3,4,Breached
T01288,C0062,E0105,Database Issue,Medium,2026-01-19 15:00,Null,Escalated,Null,Null,Pending
T01289,C0131,E0122,Performance Issue,Medium,2025-07-26 04:00,2025-07-26 22:42,Closed,18.7,5,Breached
T01290,C0137,E0131,Software Installation,Medium,2025-07-29 20:00,2025-07-30 06:48,Resolved,10.8,5,Met
T01291,C0108,E0097,Login Issue,High,2025-09-01 23:00,2025-09-02 04:48,Closed,5.8,4,Met
T01292,C0004,E0042,Access/Permission,High,2026-03-31 23:00,2026-04-01 05:00,Closed,6,4,Met
T01293,C0103,E0105,Security Issue,Medium,2025-05-18 08:00,2025-05-18 21:42,Closed,13.7,4,Breached
T01294,C0075,E0148,Security Issue,Low,2025-02-10 16:00,2025-02-11 07:00,Resolved,15,4,Met
T01295,C0010,E0099,Software Installation,Medium,2025-10-23 00:00,2025-10-23 22:24,Closed,22.4,3,Breached
T01296,C0021,E0131,Network Issue,Critical,2025-12-06 10:00,2025-12-07 00:36,Resolved,14.6,4,Breached
T01297,C0022,E0046,Network Issue,Medium,2025-07-30 17:00,Null,In Progress,Null,Null,Pending
T01298,C0061,E0131,Login Issue,Medium,2025-09-12 21:00,2025-09-13 10:48,Resolved,13.8,3,Breached
T01299,C0001,E0150,Network Issue,Medium,2026-01-26 16:00,Null,In Progress,Null,Null,Pending
T01300,C0101,E0131,Security Issue,High,2025-07-07 14:00,Null,Escalated,Null,Null,Pending
T01301,C0054,E0031,Login Issue,Critical,2025-03-08 15:00,Null,Escalated,Null,Null,Pending
T01302,C0136,E0031,Application Error,Medium,2025-07-17 01:00,Null,In Progress,Null,Null,Pending
T01303,C0151,E0042,Database Issue,Low,2025-07-29 04:00,Null,Escalated,Null,Null,Pending
T01304,C0029,E0006,Application Error,Medium,2025-06-27 18:00,2025-06-27 23:06,Resolved,5.1,4,Met
T01305,C0176,E0073,Feature Request,High,2025-07-29 07:00,2025-07-29 13:00,Resolved,6,4,Met
T01306,C0044,E0068,Feature Request,Critical,2025-03-22 13:00,Null,In Progress,Null,Null,Pending
T01307,C0136,E0050,Data Issue,Medium,2025-11-15 05:00,Null,In Progress,Null,Null,Pending
T01308,C0036,E0050,Network Issue,High,2025-09-08 13:00,Null,In Progress,Null,Null,Pending
T01309,C0158,E0150,Database Issue,High,2025-09-12 09:00,2025-09-13 02:54,Resolved,17.9,4,Breached
T01310,C0142,E0073,Performance Issue,High,2026-08-14 14:00,2026-08-14 21:18,Resolved,7.3,4,Met
T01311,C0133,E0031,Network Issue,High,2025-10-06 15:00,Null,Escalated,Null,Null,Pending
T01312,C0080,E0080,Application Error,High,2026-01-04 12:00,2026-01-04 18:18,Resolved,6.3,4,Met
T01313,C0180,E0041,Software Installation,High,2025-06-21 15:00,2025-06-22 05:48,Resolved,14.8,5,Breached
T01314,C0015,E0080,Data Issue,Low,2026-03-09 16:00,Null,Open,Null,Null,Pending
T01315,C0065,E0080,Access/Permission,Medium,2026-03-20 04:00,2026-03-20 16:54,Resolved,12.9,5,Breached
T01316,C0118,E0042,Data Issue,Medium,2025-01-21 12:00,Null,In Progress,Null,Null,Pending
T01317,C0169,E0062,Software Installation,Critical,2025-03-27 09:00,2025-03-27 12:54,Closed,3.9,5,Met
T01318,C0107,E0002,Access/Permission,Low,2026-07-05 04:00,2026-07-05 16:00,Resolved,12,4,Met
T01319,C0044,E0150,Feature Request,Low,2025-06-29 08:00,2025-07-01 06:06,Closed,46.1,4,Breached
T01320,C0170,E0055,Software Installation,Medium,2026-04-20 09:00,Null,Open,Null,Null,Pending
T01321,C0057,E0129,Data Issue,Low,2025-10-18 12:00,Null,In Progress,Null,Null,Pending
T01322,C0030,E0129,Feature Request,High,2026-05-08 02:00,2026-05-08 11:06,Closed,9.1,5,Breached
T01323,C0118,E0002,Security Issue,Low,2025-05-20 22:00,2025-05-22 21:54,Resolved,47.9,4,Breached
T01324,C0118,E0080,Data Issue,Medium,2025-07-20 04:00,2025-07-20 11:42,Resolved,7.7,4,Met
T01325,C0152,E0131,Network Issue,High,2025-01-05 00:00,Null,In Progress,Null,Null,Pending
T01326,C0138,E0148,Feature Request,Low,2026-01-19 15:00,2026-01-20 07:00,Resolved,16,4,Met
T01327,C0158,E0099,Software Installation,High,2026-03-02 12:00,2026-03-02 20:30,Resolved,8.5,5,Breached
T01328,C0138,E0046,Security Issue,High,2026-01-29 15:00,Null,In Progress,Null,Null,Pending
T01329,C0050,E0068,Performance Issue,Medium,2025-03-14 13:00,Null,In Progress,Null,Null,Pending
T01330,C0006,E0055,Login Issue,Medium,2025-05-08 12:00,Null,Escalated,Null,Null,Pending
T01331,C0113,E0083,Access/Permission,Medium,2025-06-16 06:00,2025-06-16 12:48,Closed,6.8,4,Met
T01332,C0021,E0062,Software Installation,High,2025-09-19 23:00,2025-09-21 03:30,Resolved,28.5,2,Breached
T01333,C0026,E0042,Security Issue,Low,2026-06-06 22:00,2026-06-08 15:48,Resolved,41.8,4,Breached
T01334,C0155,E0011,Data Issue,High,2026-01-13 22:00,2026-01-14 04:18,Resolved,6.3,5,Met
T01335,C0052,E0046,Login Issue,Low,2026-01-30 13:00,2026-01-30 22:12,Resolved,9.2,4,Met
T01336,C0105,E0067,Network Issue,Medium,2025-09-06 15:00,2025-09-06 20:48,Resolved,5.8,3,Met
T01337,C0019,E0042,Login Issue,High,2026-01-06 20:00,2026-01-07 04:42,Resolved,8.7,4,Breached
T01338,C0122,E0011,Login Issue,Medium,2025-06-01 08:00,Null,In Progress,Null,Null,Pending
T01339,C0091,E0112,Access/Permission,Medium,2026-04-12 21:00,2026-04-13 08:30,Resolved,11.5,4,Met
T01340,C0026,E0080,Database Issue,Medium,2025-09-18 07:00,2025-09-19 06:18,Closed,23.3,4,Breached
T01341,C0125,E0148,Access/Permission,Medium,2026-08-16 21:00,2026-08-17 08:06,Resolved,11.1,4,Met
T01342,C0123,E0097,Database Issue,Medium,2025-01-13 03:00,Null,In Progress,Null,Null,Pending
T01343,C0165,E0073,Application Error,Medium,2026-01-29 12:00,2026-01-30 03:42,Closed,15.7,3,Breached
T01344,C0020,E0002,Access/Permission,High,2025-03-24 16:00,2025-03-25 06:00,Resolved,14,4,Breached
T01345,C0153,E0080,Network Issue,Medium,2026-03-10 05:00,2026-03-11 08:00,Closed,27,5,Breached
T01346,C0102,E0097,Software Installation,Low,2025-09-16 22:00,Null,Open,Null,Null,Pending
T01347,C0131,E0080,Performance Issue,High,2026-05-28 17:00,Null,Escalated,Null,Null,Pending
T01348,C0163,E0055,Software Installation,Medium,2026-08-24 09:00,2026-08-24 14:30,Resolved,5.5,4,Met
T01349,C0010,E0062,Software Installation,Medium,2025-04-02 03:00,Null,Escalated,Null,Null,Pending
T01350,C0089,E0042,Access/Permission,Medium,2025-12-19 04:00,2025-12-19 11:00,Resolved,7,4,Met
T01351,C0134,E0080,Performance Issue,Low,2025-08-03 23:00,Null,Escalated,Null,Null,Pending
T01352,C0047,E0067,Software Installation,High,2025-11-12 00:00,2025-11-12 04:18,Resolved,4.3,5,Met
T01353,C0020,E0131,Database Issue,High,2026-05-19 00:00,2026-05-19 06:30,Resolved,6.5,5,Met
T01354,C0178,E0067,Application Error,Medium,2025-03-13 22:00,2025-03-14 14:12,Closed,16.2,4,Breached
T01355,C0041,E0045,Software Installation,Low,2026-06-22 13:00,2026-06-23 15:18,Resolved,26.3,4,Breached
T01356,C0060,E0073,Performance Issue,Low,2026-03-18 05:00,2026-03-20 09:18,Resolved,52.3,4,Breached
T01357,C0113,E0148,Database Issue,High,2026-01-19 05:00,Null,In Progress,Null,Null,Pending
T01358,C0150,E0045,Database Issue,Low,2025-07-22 15:00,2025-07-23 04:54,Resolved,13.9,3,Met
T01359,C0175,E0141,Database Issue,High,2026-05-30 03:00,2026-05-30 08:18,Closed,5.3,4,Met
T01360,C0027,E0097,Data Issue,Medium,2026-08-04 06:00,2026-08-04 11:00,Closed,5,4,Met
T01361,C0063,E0080,Database Issue,Medium,2025-07-25 01:00,2025-07-25 12:54,Closed,11.9,4,Met
T01362,C0172,E0129,Database Issue,Low,2025-07-16 08:00,2025-07-18 04:48,Resolved,44.8,4,Breached
T01363,C0131,E0046,Software Installation,High,2026-03-28 20:00,Null,Escalated,Null,Null,Pending
T01364,C0006,E0006,Access/Permission,Low,2025-04-22 20:00,2025-04-23 13:42,Resolved,17.7,Null,Met
T01365,C0044,E0031,Database Issue,Medium,2025-03-23 09:00,2025-03-24 09:36,Closed,24.6,4,Breached
T01366,C0064,E0105,Application Error,High,2026-01-22 03:00,2026-01-22 09:48,Resolved,6.8,4,Met
T01367,C0057,E0141,Performance Issue,Critical,2025-03-07 10:00,2025-03-07 14:54,Resolved,4.9,4,Breached
T01368,C0104,E0006,Login Issue,Medium,2026-08-23 07:00,2026-08-23 22:48,Closed,15.8,5,Breached
T01369,C0030,E0055,Data Issue,Medium,2026-05-12 21:00,Null,Escalated,Null,Null,Pending
T01370,C0151,E0122,Application Error,Medium,2025-01-10 01:00,2025-01-10 15:06,Closed,14.1,4,Breached
T01371,C0112,E0046,Performance Issue,Medium,2025-01-08 21:00,Null,Open,Null,Null,Pending
T01372,C0021,E0067,Access/Permission,Medium,2025-02-12 03:00,2025-02-13 05:30,Resolved,26.5,4,Breached
T01373,C0171,E0141,Network Issue,Low,2026-06-19 00:00,2026-06-19 21:24,Resolved,21.4,5,Met
T01374,C0070,E0129,Software Installation,Low,2026-06-17 08:00,Null,In Progress,Null,Null,Pending
T01375,C0072,E0112,Data Issue,Medium,2026-04-30 10:00,2026-04-30 13:54,Resolved,3.9,3,Met
T01376,C0020,E0150,Access/Permission,Medium,2026-03-16 10:00,2026-03-16 21:30,Closed,11.5,5,Met
T01377,C0163,E0112,Security Issue,High,2025-12-18 10:00,2025-12-18 21:54,Closed,11.9,5,Breached
T01378,C0093,E0141,Network Issue,Medium,2026-01-05 21:00,Null,In Progress,Null,Null,Pending
T01379,C0148,E0148,Software Installation,Medium,2026-01-23 19:00,2026-01-24 21:18,Resolved,26.3,5,Breached
T01380,C0179,E0131,Login Issue,Medium,2025-12-31 10:00,2025-12-31 22:54,Resolved,12.9,5,Breached
T01381,C0008,E0099,Application Error,Low,2025-01-04 14:00,2025-01-05 05:00,Closed,15,5,Met
T01382,C0157,E0045,Software Installation,Medium,2025-05-23 00:00,2025-05-23 11:54,Closed,11.9,4,Met
T01383,C0093,E0068,Access/Permission,High,2025-05-06 16:00,Null,Escalated,Null,Null,Pending
T01384,C0157,E0112,Performance Issue,Low,2025-09-12 11:00,2025-09-12 18:36,Closed,7.6,4,Met
T01385,C0007,E0112,Data Issue,Medium,2026-05-02 16:00,Null,Escalated,Null,Null,Pending
T01386,C0028,E0031,Software Installation,High,2025-07-12 00:00,2025-07-12 07:42,Closed,7.7,4,Met
T01387,C0085,E0062,Security Issue,Medium,2025-01-18 20:00,2025-01-19 01:18,Resolved,5.3,4,Met
T01388,C0078,E0050,Security Issue,Medium,2025-02-16 23:00,2025-02-17 09:12,Closed,10.2,5,Met
T01389,C0051,E0080,Security Issue,Medium,2026-03-31 07:00,2026-03-31 20:48,Resolved,13.8,5,Breached
T01390,C0172,E0002,Access/Permission,Medium,2026-05-12 12:00,2026-05-12 22:48,Resolved,10.8,5,Met
T01391,C0164,E0002,Access/Permission,High,2025-03-25 11:00,2025-03-26 00:24,Closed,13.4,4,Breached
T01392,C0035,E0112,Software Installation,Medium,2026-05-03 21:00,2026-05-04 23:54,Resolved,26.9,5,Breached
T01393,C0031,E0042,Application Error,Low,2026-01-30 09:00,Null,Open,Null,Null,Pending
T01394,C0028,E0045,Access/Permission,High,2025-07-19 22:00,2025-07-20 05:06,Resolved,7.1,3,Met
T01395,C0011,E0131,Database Issue,Low,2026-06-17 18:00,Null,In Progress,Null,Null,Pending
T01396,C0158,E0105,Feature Request,High,2025-02-02 04:00,2025-02-02 16:00,Resolved,12,3,Breached
T01397,C0165,E0055,Data Issue,Medium,2025-03-31 09:00,2025-04-01 00:24,Closed,15.4,4,Breached
T01398,C0018,E0150,Feature Request,Low,2026-04-24 05:00,Null,In Progress,Null,Null,Pending
T01399,C0118,E0129,Data Issue,Low,2025-04-29 15:00,Null,Escalated,Null,Null,Pending
T01400,C0091,E0006,Feature Request,Medium,2025-09-04 07:00,2025-09-05 02:30,Closed,19.5,3,Breached
T01401,C0007,E0006,Network Issue,Medium,2025-06-24 21:00,2025-06-25 08:00,Resolved,11,5,Met
T01402,C0081,E0068,Application Error,Medium,2025-04-19 13:00,2025-04-19 19:42,Closed,6.7,5,Met
T01403,C0154,E0112,Login Issue,Medium,2025-06-14 10:00,2025-06-15 02:36,Resolved,16.6,4,Breached
T01404,C0060,E0112,Software Installation,Low,2025-10-15 07:00,2025-10-16 22:00,Closed,39,4,Breached
T01405,C0129,E0131,Performance Issue,High,2026-05-03 21:00,2026-05-04 01:06,Closed,4.1,4,Met
T01406,C0074,E0042,Application Error,Medium,2025-05-20 17:00,2025-05-21 10:42,Closed,17.7,5,Breached
T01407,C0030,E0122,Data Issue,Medium,2025-04-03 22:00,2025-04-05 04:00,Closed,30,4,Breached
T01408,C0175,E0129,Security Issue,High,2025-08-18 18:00,2025-08-19 10:36,Resolved,16.6,4,Breached
T01409,C0099,E0011,Access/Permission,Medium,2025-03-08 20:00,2025-03-09 17:00,Resolved,21,3,Breached
T01410,C0106,E0150,Security Issue,Medium,2026-01-22 22:00,2026-01-23 16:42,Resolved,18.7,4,Breached
T01411,C0128,E0073,Software Installation,Critical,2026-07-30 13:00,2026-07-31 01:24,Resolved,12.4,5,Breached
T01412,C0036,E0148,Network Issue,High,2025-08-17 08:00,2025-08-17 22:30,Resolved,14.5,5,Breached
T01413,C0056,E0011,Application Error,Low,2025-10-25 02:00,Null,Open,Null,Null,Pending
T01414,C0135,E0041,Application Error,High,2025-04-02 10:00,2025-04-03 04:42,Resolved,18.7,4,Breached
T01415,C0166,E0129,Access/Permission,Medium,2025-07-12 23:00,2025-07-13 06:30,Closed,7.5,3,Met
T01416,C0176,E0080,Application Error,Medium,2026-08-10 11:00,2026-08-10 23:42,Closed,12.7,5,Breached
T01417,C0133,E0050,Database Issue,Low,2025-11-17 12:00,2025-11-18 09:54,Closed,21.9,3,Met
T01418,C0009,E0011,Access/Permission,Medium,2025-01-02 09:00,2025-01-02 21:12,Resolved,12.2,Null,Breached
T01419,C0114,E0129,Login Issue,Medium,2026-07-03 06:00,Null,In Progress,Null,Null,Pending
T01420,C0146,E0099,Software Installation,Low,2026-03-10 10:00,Null,In Progress,Null,Null,Pending
T01421,C0135,E0129,Security Issue,Medium,2025-05-10 16:00,2025-05-12 11:06,Resolved,43.1,4,Breached
T01422,C0042,E0068,Access/Permission,Low,2025-08-16 03:00,Null,In Progress,Null,Null,Pending
T01423,C0139,E0105,Software Installation,Low,2025-01-10 17:00,Null,Escalated,Null,Null,Pending
T01424,C0117,E0068,Data Issue,High,2025-11-20 04:00,2025-11-20 10:18,Closed,6.3,4,Met
T01425,C0145,E0112,Performance Issue,High,2025-08-13 15:00,2025-08-13 23:30,Resolved,8.5,5,Breached
T01426,C0117,E0150,Data Issue,Medium,2025-05-31 19:00,2025-06-01 09:42,Closed,14.7,4,Breached
T01427,C0123,E0097,Performance Issue,Medium,2025-05-30 23:00,2025-05-31 10:00,Resolved,11,4,Met
T01428,C0147,E0042,Login Issue,Medium,2025-11-24 09:00,2025-11-24 16:42,Resolved,7.7,3,Met
T01429,C0162,E0148,Feature Request,High,2025-05-07 08:00,2025-05-07 17:48,Closed,9.8,5,Breached
T01430,C0108,E0141,Access/Permission,Low,2026-05-05 20:00,2026-05-07 00:30,Resolved,28.5,3,Breached
T01431,C0006,E0006,Network Issue,Low,2026-05-22 09:00,Null,Escalated,Null,Null,Pending
T01432,C0124,E0042,Software Installation,High,2025-03-02 10:00,2025-03-02 22:24,Closed,12.4,4,Breached
T01433,C0055,E0131,Database Issue,Critical,2025-08-04 23:00,2025-08-05 08:48,Resolved,9.8,2,Breached
T01434,C0002,E0105,Network Issue,Medium,2025-02-23 05:00,Null,In Progress,Null,Null,Pending
T01435,C0010,E0041,Data Issue,Medium,2026-02-06 09:00,2026-02-06 16:12,Resolved,7.2,3,Met
T01436,C0021,E0050,Database Issue,High,2025-01-23 17:00,Null,Open,Null,Null,Pending
T01437,C0109,E0046,Software Installation,Medium,2025-12-12 13:00,Null,In Progress,Null,Null,Pending
T01438,C0070,E0050,Data Issue,Medium,2025-12-23 12:00,Null,Escalated,Null,Null,Pending
T01439,C0074,E0122,Software Installation,Medium,2025-03-15 16:00,2025-03-16 00:12,Resolved,8.2,4,Met
T01440,C0028,E0122,Performance Issue,Medium,2025-10-17 22:00,Null,Escalated,Null,Null,Pending
T01441,C0151,E0011,Network Issue,Low,2026-07-16 12:00,2026-07-17 19:18,Resolved,31.3,4,Breached
T01442,C0069,E0099,Application Error,Low,2025-05-15 10:00,Null,Open,Null,Null,Pending
T01443,C0101,E0129,Access/Permission,Medium,2025-02-25 22:00,2025-02-26 02:54,Closed,4.9,4,Met
T01444,C0099,E0083,Performance Issue,High,2026-04-14 20:00,2026-04-15 06:12,Resolved,10.2,5,Breached
T01445,C0028,E0080,Database Issue,Medium,2026-08-15 04:00,2026-08-15 15:42,Resolved,11.7,4,Met
T01446,C0142,E0105,Data Issue,Medium,2026-05-10 09:00,Null,Escalated,Null,Null,Pending
T01447,C0061,E0055,Database Issue,Low,2025-08-03 06:00,2025-08-04 06:30,Resolved,24.5,3,Breached
T01448,C0158,E0055,Network Issue,High,2025-01-10 11:00,Null,Escalated,Null,Null,Pending
T01449,C0018,E0041,Access/Permission,Medium,2025-04-15 21:00,Null,Open,Null,Null,Pending
T01450,C0113,E0050,Database Issue,High,2026-01-21 13:00,2026-01-22 00:36,Resolved,11.6,4,Breached
T01451,C0170,E0141,Database Issue,Medium,2025-02-27 03:00,2025-02-28 13:00,Resolved,34,4,Breached
T01452,C0128,E0073,Security Issue,Medium,2026-05-01 05:00,2026-05-01 21:24,Resolved,16.4,4,Breached
T01453,C0106,E0080,Login Issue,High,2025-05-01 16:00,Null,In Progress,Null,Null,Pending
T01454,C0093,E0080,Security Issue,Low,2026-03-21 04:00,2026-03-21 19:30,Resolved,15.5,4,Met
T01455,C0089,E0112,Software Installation,Medium,2025-09-08 01:00,Null,In Progress,Null,Null,Pending
T01456,C0107,E0131,Application Error,High,2025-09-04 12:00,Null,In Progress,Null,Null,Pending
T01457,C0011,E0011,Data Issue,Critical,2025-11-06 22:00,2025-11-07 03:00,Closed,5,5,Breached
T01458,C0102,E0129,Access/Permission,Medium,2025-06-26 20:00,2025-06-29 09:42,Resolved,61.7,Null,Breached
T01459,C0109,E0141,Software Installation,Low,2025-04-02 14:00,2025-04-03 09:54,Resolved,19.9,5,Met
T01460,C0122,E0050,Software Installation,Medium,2025-10-09 20:00,2025-10-10 21:06,Closed,25.1,5,Breached
T01461,C0064,E0042,Data Issue,Critical,2026-01-12 00:00,Null,In Progress,Null,Null,Pending
T01462,C0087,E0080,Application Error,Medium,2025-04-30 02:00,2025-04-30 22:36,Closed,20.6,5,Breached
T01463,C0176,E0068,Application Error,Medium,2026-05-16 20:00,2026-05-17 04:30,Resolved,8.5,4,Met
T01464,C0046,E0080,Feature Request,Medium,2025-08-19 00:00,2025-08-20 15:54,Resolved,39.9,5,Breached
T01465,C0008,E0045,Access/Permission,Low,2026-08-10 18:00,2026-08-12 11:42,Closed,41.7,4,Breached
T01466,C0177,E0141,Data Issue,Medium,2025-10-08 22:00,2025-10-09 03:30,Closed,5.5,5,Met
T01467,C0129,E0097,Application Error,Medium,2025-07-05 12:00,Null,In Progress,Null,Null,Pending
T01468,C0031,E0067,Data Issue,Medium,2026-03-21 09:00,2026-03-21 21:30,Closed,12.5,4,Breached
T01469,C0049,E0006,Access/Permission,High,2025-05-09 03:00,Null,In Progress,Null,Null,Pending
T01470,C0103,E0129,Security Issue,Low,2025-03-07 22:00,2025-03-09 04:18,Closed,30.3,5,Breached
T01471,C0140,E0062,Feature Request,Medium,2025-07-09 12:00,2025-07-10 08:12,Closed,20.2,5,Breached
T01472,C0081,E0011,Login Issue,Medium,2026-02-08 17:00,2026-02-08 23:36,Closed,6.6,4,Met
T01473,C0119,E0006,Feature Request,High,2026-06-27 15:00,Null,In Progress,Null,Null,Pending
T01474,C0029,E0042,Application Error,High,2026-06-16 18:00,2026-06-17 08:42,Resolved,14.7,4,Breached
T01475,C0163,E0068,Feature Request,Medium,2025-05-08 06:00,2025-05-09 12:24,Resolved,30.4,5,Breached
T01476,C0098,E0006,Application Error,Medium,2025-07-05 19:00,2025-07-06 01:30,Closed,6.5,3,Met
T01477,C0175,E0129,Database Issue,High,2025-01-06 17:00,2025-01-07 09:36,Resolved,16.6,4,Breached
T01478,C0171,E0148,Data Issue,Low,2025-11-18 03:00,Null,In Progress,Null,Null,Pending
T01479,C0032,E0099,Login Issue,Medium,2025-05-12 18:00,2025-05-13 04:48,Resolved,10.8,4,Met
T01480,C0156,E0045,Network Issue,Critical,2025-06-15 02:00,2025-06-15 05:24,Resolved,3.4,4,Met
T01481,C0099,E0073,Feature Request,Low,2025-09-20 01:00,2025-09-21 07:24,Resolved,30.4,3,Breached
T01482,C0154,E0011,Application Error,High,2025-05-08 16:00,2025-05-08 23:18,Closed,7.3,4,Met
T01483,C0136,E0097,Performance Issue,Low,2026-01-08 17:00,Null,Open,Null,Null,Pending
T01484,C0024,E0141,Database Issue,Medium,2026-03-10 21:00,2026-03-11 07:06,Closed,10.1,3,Met
T01485,C0028,E0141,Login Issue,Medium,2025-09-12 09:00,2025-09-12 15:36,Resolved,6.6,5,Met
T01486,C0076,E0055,Login Issue,Medium,2026-06-16 09:00,2026-06-16 20:36,Closed,11.6,5,Met
T01487,C0152,E0042,Feature Request,Medium,2026-04-01 04:00,2026-04-01 21:48,Closed,17.8,5,Breached
T01488,C0143,E0068,Access/Permission,Medium,2026-05-18 22:00,Null,Escalated,Null,Null,Pending
T01489,C0094,E0050,Security Issue,High,2026-06-20 11:00,2026-06-21 00:06,Closed,13.1,5,Breached
T01490,C0042,E0129,Access/Permission,Low,2026-07-06 16:00,2026-07-07 16:54,Resolved,24.9,5,Breached
T01491,C0118,E0002,Network Issue,High,2025-04-12 21:00,Null,In Progress,Null,Null,Pending
T01492,C0021,E0080,Login Issue,Critical,2025-08-31 01:00,2025-08-31 04:48,Closed,3.8,3,Met
T01493,C0113,E0067,Network Issue,Medium,2025-05-26 09:00,Null,In Progress,Null,Null,Pending
T01494,C0076,E0083,Network Issue,Medium,2025-05-18 19:00,Null,In Progress,Null,Null,Pending
T01495,C0151,E0068,Feature Request,Low,2025-08-10 18:00,2025-08-11 11:36,Closed,17.6,5,Met
T01496,C0117,E0046,Security Issue,Medium,2025-10-12 04:00,2025-10-12 11:24,Resolved,7.4,4,Met
T01497,C0161,E0031,Access/Permission,Medium,2026-03-09 02:00,2026-03-09 09:06,Resolved,7.1,5,Met
T01498,C0134,E0006,Feature Request,High,2025-09-19 08:00,2025-09-19 17:18,Closed,9.3,3,Breached
T01499,C0055,E0068,Software Installation,Medium,2025-06-17 12:00,2025-06-18 02:42,Resolved,14.7,4,Breached
T01500,C0061,E0150,Data Issue,Low,2025-03-27 08:00,2025-03-27 22:18,Resolved,14.3,4,Met
T01501,C0089,E0129,Software Installation,Medium,2025-05-27 17:00,Null,Escalated,Null,Null,Pending
T01502,C0140,E0141,Network Issue,High,2025-03-14 20:00,2025-03-14 23:54,Resolved,3.9,5,Met
T01503,C0126,E0097,Performance Issue,High,2025-07-17 22:00,Null,Escalated,Null,Null,Pending
T01504,C0047,E0067,Security Issue,Medium,2026-08-01 21:00,2026-08-03 00:42,Closed,27.7,3,Breached
T01505,C0139,E0105,Feature Request,Medium,2025-06-17 13:00,Null,Escalated,Null,Null,Pending
T01506,C0013,E0099,Database Issue,Medium,2025-11-20 13:00,Null,In Progress,Null,Null,Pending
T01507,C0076,E0031,Software Installation,Low,2025-01-27 19:00,2025-01-29 19:36,Closed,48.6,3,Breached
